NAME CENTER_RA CENTER_DEC RADIUS DISTANCE_APOGEE DISTANCE_DISP_APOGEE LOG_AGE LOG_AGE_ERR M_H M_H_DISP RV_FIT_MEAN RV_FIT_STD RV_FIT_AMP PM_FIT_RA_MEAN PM_FIT_DEC_MEAN PM_FIT_RA_STD PM_FIT_DEC_STD PM_FIT_AMP PM_FIT_THETA PM_FIT_BACKGROUND_SCALE AMP_RESIDUAL_RV NUM_MEMBERS FLAG MG_FE MG_FE_DISP Z R_GC R_GC_ERR SPACE_VEL_DISP SPACE_VEL_DISP_ERR
"NGC 2304" 103.80037990523853 17.9803311219382 9.0 3.7417 0.8501758109944084 8.835 0.0 -0.21201154589653015 0.044572945684194565 42.84661158456143 1.858726588456961 0.03387486100025639 0.21514409446545432 -1.3840823370169268 0.5851956335405716 0.9273709106427874 0.10141887382107256 3.596170304660664 0.4447555687597745 9.828713002943932 7 GOOD 0.025046691298484802 0.02770889736711979 0.6171633396925986 11.87960149521622 0.9189067030576588 9.13884495128732 2.1902008114754947
"NGC 2324" 106.0422456771988 1.0383940088791983 16.5 2.71235 0.4281056554429318 8.68 0.0 -0.1775398850440979 0.043738652020692825 42.30587008328916 1.2916176046962695 0.048507310756401405 -0.08509724289845136 -0.3901124129096766 0.6316659105886697 0.71462010400955 0.05293997060403159 8.001218027806036 0.6933940613844074 10.501222604610076 6 GOOD -0.03272106871008873 0.028297455981373787 0.19076010586668474 10.663557250305766 0.6128017494265692 5.787567131342945 1.3748288590328022
"NGC 2420" 114.59507955747304 21.567061561543156 18.3 2.185 0.4257773709915048 9.365 0.016 -0.20083320140838623 0.06711925566196442 74.22496473196384 0.9305876906977144 0.1288845307118691 -1.1512006701151691 -2.162050582241828 0.5040949829775255 0.5885314888092631 0.12996693464509038 1.5888344541276915 0.5261430372925956 38.14111075047358 18 GOOD 0.004117980599403381 0.02689841203391552 0.7674307071492442 10.273516875881567 0.5356253285805768 4.177669676806287 0.9925946617151463
"NGC 2664" 131.84214093038497 12.600140277623755 11.4 0.5392 0.2312 8.29 0.0 0.016060858964920044 0.09969373792409897 25.943431818857484 2.4254909157924303 0.0315828470742548 -4.8838388784978015 -4.341334214785483 4.368618689201275 5.873472381114779 0.004634851202038395 5.635036603707528 0.0062396813595698266 11.182887510665534 10 GOOD 0.014215034432709217 0.06601455062627792 0.3087927392594793 8.68298881885765 0.11472453083243657 8.942629195196687 2.071192071230765
"NGC 2682" 132.84799511795106 11.815046562240159 61.800000000000004 0.7541 0.12481103506599028 9.535 0.009 -0.006525931879878044 0.057764265686273575 34.04752462163068 0.6552674065235643 0.2086995635415379 -10.975770781505519 -2.95377012389207 0.5540427574166704 0.5641780942541046 0.14262699853831315 6.778443141800392 0.6470830099992074 129.0481210672178 381 GOOD 0.004325313959270716 0.03412197530269623 0.4274399661733661 8.826391832074556 0.16009075829272695 1.675161718978176 0.3547107398274967
"NGC 3590" 168.25699823994037 -60.77512508098383 9.9 3.0602 0.0 7.4 0.0 0.34579846262931824 0.0 23.053593042859834 4.956564622891613 0.05123964708857658 -6.687977213171682 1.9765600284594396 1.1189061458190475 0.6919095032305861 0.03858298477027529 -6.3469627815661624 0.7569454073368431 11.755383531845622 5 INSU 0.04571568965911865 0.0 0.01463753602174531 7.738290086764771 0.005751474909439244 10.082039437258969 1.911319302835925
"NGC 4337" 186.00073490381791 -58.117364197538315 11.1 2.6048 0.3441375977321273 9.15 0.0 0.2215580940246582 0.16236954927444458 -18.16328450176101 1.310694858813461 0.055592837443027704 -6.826056750994964 0.4926975954423788 2.2142468321629494 1.003618380905883 0.04896464059479326 0.26120588870076106 0.15526679486664718 14.532291861424468 17 WARN 0.03026745654642582 0.03915758803486824 0.22999800829443848 7.384156321670066 -0.12854231778447137 13.871772336470801 3.436982350131254
"NGC 5045" 198.63091414185172 -63.42008534088585 18.9 8.62915 0.9047499999999995 7.955 0.159 -0.2079428881406784 0.13983549177646637 40.6293639000335 3.8515531835449037 0.022946185824187493 -6.6261534832388005 -0.5677117066676959 0.7182657575856519 1.2343691405682267 0.024786988621179038 -8.072983156114862 0.8465753774403897 10.29178867110679 4 INSU 0.1126529797911644 0.145565927028656 0.08930771145442776 7.755346092200441 1.0592677683391816 27.149621247807318 6.650806151043894
"NGC 6451" 267.6703396319704 -30.199910149920143 13.2 4.01205 2.03495 8.45 0.0 0.21047130227088928 0.24772793054580688 -46.604864558700946 4.124262122865566 0.014252762313080434 -1.8559261700953325 -4.142107909707927 2.6731171843282446 3.3717239008308675 0.007405264883481946 0.3633666909661122 0.5719927829866999 9.686686191252035 21 WARN 0.10178078711032867 0.09103606641292572 0.09771263667010302 4.290157173321292 -1.0024183953615244 37.87209648428353 9.355741334817141
"NGC 6705" 282.7464808715114 -6.280113030601335 21.0 0.9349 0.6123972072179004 8.505 0.031 0.1719643771648407 0.05603915825486183 35.50914778838443 1.649663928146296 0.09683204200892011 -2.3135892530810254 -5.049191244073348 1.2936829042932239 0.7926362881646378 0.016817774374809344 -3.916769878999812 0.8935353910436586 29.121622260337837 15 GOOD -0.05823115259408951 0.03552275523543358 0.020699115275110713 7.482461019525465 -0.201208708980285 3.4922755140928574 0.6782538456853795
"NGC 6791" 290.2201462334416 37.78013225453372 12.0 4.6523 0.9485237370207427 9.645 0.0 0.34632208943367004 0.04982268065214157 -47.053333615357595 1.3887823033984001 0.14194938056771014 -0.4234520379462993 -2.2692194802461505 0.5190109821586959 0.5052518072492692 0.15591580021154428 5.402164644287466 0.6646535787140087 74.9642613086674 59 GOOD 0.09923931211233139 0.03395643085241318 0.9022794419482321 7.9838029223065705 0.2635202102489215 7.588406788128443 1.8335601546476832
"NGC 6811" 294.3414671434377 46.39482626703294 12.0 1.1284 0.056665347435624194 8.805 0.017 -0.004520691931247711 0.04933928698301315 7.86716727720428 1.1174482817572322 0.04857097712838153 -3.36138418465784 -8.755680044943421 0.5375309167990531 0.5456519132944972 0.1338447697070065 2.1102260136808164 0.680854390493009 17.710828646656402 8 GOOD -0.04167709872126579 0.014967171475291252 0.261033131502002 8.165121331095245 -0.014634808935643007 2.1911858558685173 0.4053290120326095
"NGC 6819" 295.3199768409538 40.19459205089059 12.0 2.3716 0.609524230472276 9.21 0.024 0.0567154698073864 0.09888464212417603 2.7386462297029537 1.175320889360664 0.15845580056974734 -2.928738789648654 -3.8757696184687207 0.5401167463117775 0.5668451737808536 0.16129407418234717 -3.0632304914657227 0.548688661628098 67.19716105015301 48 GOOD -0.008232684805989265 0.021644456312060356 0.3749504814535187 7.976853050814235 0.006053523816405552 4.240816280966214 0.978770502889939
"NGC 7062" 320.8626395339055 46.39004470013736 7.800000000000001 2.2546 0.42783595765978655 8.84 0.026 -0.005474031902849674 0.21829041838645935 -24.713444642995025 4.26950283475331 0.033152612727118266 -2.710816118912196 -3.2165681707752234 0.8711829424900354 1.3744229783873794 0.08362074771179955 3.7699233631688105 0.24594961136859783 10.228588374567993 5 WARN -0.03541260212659836 0.043911904096603394 0.0807788061522782 8.599135576640393 0.1474696445925523 9.068810363648534 1.7646930630628583
"NGC 7789" 359.3545284203266 56.73035322404366 24.9 1.97375 0.7561518879325547 9.265 0.009 -0.017932893708348274 0.08510620146989822 -54.774684283207655 1.120645073937246 0.1188775158154276 -0.9082399877664509 -1.9504734272363737 0.5105075703465287 0.5302763472596351 0.14702024495499103 17.364910386187876 0.7229819171822793 39.33871180810779 25 GOOD -0.016767559573054314 0.033481989055871964 0.15475323951805223 9.318012418388943 0.2940122962500205 3.2260804057625503 0.7092003493122827
"NGC 7790" 359.5944217946928 61.19808250865962 8.7 3.68935 1.4413634399740236 8.1 0.0 -0.20657674968242645 0.2836996912956238 -89.15114647147011 3.420303864701368 0.044687304435208505 -1.9967916395000203 -0.8841334481211638 0.92871813841871 1.0618348050208049 0.05556784905820879 -17.118826186052075 0.552802169641461 13.292323301737458 10 WARN 0.07647933065891266 0.08691311627626419 0.03317408470904307 10.483450917145857 0.6513781318330908 11.853981327755205 2.716774879893293
"RUPRECHT 147" 289.09199615953145 -16.24989233370735 79.80000000000001 5.43555 2.6245230426879473 9.33 0.0 -0.227855384349823 0.34749338030815125 42.27604450516211 0.40468043959009065 0.08133567832120892 -1.454573477686921 -4.215295895834571 3.398474461404376 2.4993518184407013 0.010536364936984888 -0.9232944256202813 0.2923750755438517 30.597458294152425 17 WARN 0.1911872774362564 0.1504041999578476 1.1868461246833981 3.8555189799296974 -0.8151169391290889 50.00748888198531 12.501053511829642
"RUPRECHT 168" 268.20694349785134 -28.43995215288895 4.5 6.91915 1.0027499999999998 9.1 0.0 -0.07683604955673218 0.04459550231695175 13.825927088333687 4.017141541875842 0.027049557771847102 -3.706724198727197 -6.110419379630107 2.831333802395607 0.8438151142234082 0.015167831647237387 -3.6130223984435315 0.703292730793814 13.009672867675892 4 INSU 0.17213070392608643 0.04445900768041611 0.12831821260264822 1.3922256563510071 -1.7132425670549618 44.759939553952016 11.099851689424959
"RUPRECHT 96" 177.69836902319926 -62.14958902277489 7.5 3.77355 2.3051500000000003 9.06 0.02 0.10604327917098999 0.14504756033420563 -6.949650462705165 1.2606645943083818 0.07259723944809846 -5.710060851932501 0.5343628991332442 0.6113563559418992 0.7912690362243602 0.03576678199135277 -7.220944264107038 0.8237776708144722 14.733973109970096 12 WARN -0.0016538003692403436 0.05168524011969566 0.014585647882649686 7.4668681964120935 0.01848018803032417 8.32471990969699 2.033452389091471
"SAI 116" 177.3216159292842 -62.22530796039548 6.0 1.40705 0.29509301076101413 8.685 0.0 -0.015424401499330997 0.26741331815719604 -14.23254110820724 1.4772587992346686 0.05142153131534328 -6.226688070245349 1.2843344469221412 1.429286654167226 0.6906622251188251 0.11318568376076203 0.07581341189474065 0.17954697110576753 11.798386356793035 10 WARN 0.008027016185224056 0.04563836753368378 0.01955794129397379 7.792182631526297 -0.09932732510126925 5.089998968716599 1.1653143786197098
"SAI 16" 31.41295199398043 62.26536847331605 5.3999999999999995 4.67685 0.8585404350371334 9.15 0.0 -0.26029056310653687 0.1485549509525299 -66.93840144072813 5.994902918157851 0.049330242188726094 -0.6439642836113962 -0.2779230297727602 1.1846657239215646 0.9365792230844747 0.0984596310869666 -8.530855703798824 0.17267197115983948 14.499676765171651 12 WARN 0.05316609889268875 0.04706215858459473 0.08824937768220184 11.922340442698497 0.9974556374890012 16.52801515364093 3.5883985722959943
"STOCK 10" 84.81006266576652 37.805574576939854 24.9 3.3307 1.069004706880813 8.42 0.0 -0.24614666402339935 0.1473185271024704 -10.916067748181431 1.3760098406118069 0.045176714067570914 0.05575481598678383 -0.9649314096147283 0.6048287046826663 1.294324795024092 0.024009516996605265 0.13586215020305648 0.7905241937790024 12.344103569700962 8 WARN 0.039435598999261856 0.04339738190174103 0.24300455196633605 11.599059629559774 0.8287832653616364 10.467990632368117 2.5717787820928972
"STOCK 21" 7.5617616768792555 57.93067647863831 9.3 4.0648 0.8085307758864566 8.825 0.0 -0.33024823665618896 0.15651240944862366 -47.00285968104949 2.1829162486293003 0.039927629636469175 -2.284128687845409 -1.925437780379289 0.6185159318390856 0.43862226946925725 0.058725725329494105 8.61599102180766 0.8202930913701484 11.166791621948542 7 WARN 0.07994169741868973 0.0554775707423687 0.3082866498436264 10.910982793087454 0.7663976244894655 7.067084118309189 1.598203510471911
"TEUTSCH 23" 356.9629361263897 62.99730309728479 3.5999999999999996 4.15105 1.3884929984969314 7.1 0.0 -0.14409694075584412 0.13568612933158875 -89.7774091362646 5.999999999999999 0.04274852299489203 -1.8034159050291865 -0.765009330702939 1.9789322622307968 0.8181340874387109 0.07642242038768725 -3.4424857017623696 0.12885358234394606 10.392875688180727 10 WARN 0.15679271519184113 0.13831068575382233 0.1061186370635315 10.774127381275251 0.747612989445309 20.292220241011815 4.629535332342133
"TEUTSCH 51" 88.4599100272274 26.830073235052936 7.199999999999999 3.8268500000000003 0.5051536380701969 8.725 0.034 -0.3182072639465332 0.021787088364362717 17.16271521117174 1.4186505806064822 0.0707355932782642 0.5749676832459888 -0.5487298837582704 0.4742171786765523 0.5431062793255556 0.11920096923117825 -3.3538738103939147 0.8231976499568268 16.274554095892775 7 GOOD 0.03638475388288498 0.027120506390929222 0.0712206455651436 12.123555825493584 0.956223638739486 6.1821178165422666 1.464142721887039
"TEUTSCH 85" 258.300150992793 -39.659931020855886 7.0 1.7699 0.510338974495275 6.6 0.0 0.09998344630002975 0.34243226051330566 -53.61825765094314 4.848172673375846 0.03537010947202742 -4.551890770866048 -5.578925532931918 1.037028993883154 0.6967326560609954 0.03777408628938135 8.505557112476964 0.7758303628919049 14.629944299798536 4 INSU 0.08218559622764587 0.13065946102142334 0.010324905401628535 6.584293792430821 -0.4253491095481539 6.837992366962303 0.850153089235476
"TRUMPLER 5" 99.1197744055173 9.470042529876629 21.0 3.0141 0.24264401654570442 9.5 0.0 -0.42865246534347534 0.021828727796673775 50.159329795848556 2.017314818367608 0.08287393359087056 -0.5895060625447323 0.3181695207518366 0.4813298896255709 0.5170791464993075 0.1354561930256115 -8.220558328090531 0.7907584043359207 19.715463843324656 11 GOOD 0.028355419635772705 0.0305147934705019 0.08958113921033867 11.139196461673171 0.7214589282287261 5.062725329419445 1.0647243965342779
"VDBERGH-HAGEN 131" 186.54064190093894 -63.400030558317155 5.3999999999999995 2.3928 0.5246018591439454 9.2 0.0 0.15191853046417236 0.07126986980438232 -31.894320763453134 1.6832737161611635 0.07661880437012103 -5.998171825554681 0.18841134681356664 0.6717776125990303 0.715373960484912 0.06322615140523391 -8.07420549274055 0.7623475440060403 28.120620122154012 13 GOOD -0.03847472369670868 0.03280138969421387 0.004760220123286498 7.395431037111936 -0.14322131144034156 5.8138718704807495 1.3316296098682165
